ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
idssegmented-oldnorse-12-850-1,oldn1244,rauf,,,HOLE,,
idssegmented-oldnorse-18-570-1,oldn1244,penni,,,PEN,,
idssegmented-oldnorse-18-610-1,oldn1244,bōk,,,BOOK,,
idssegmented-oldnorse-4-110-1,oldn1244,līk,,,BODY,,
idssegmented-oldnorse-4-110-2,oldn1244,līkamr,,,BODY,,
idssegmented-oldnorse-4-110-3,oldn1244,līkami,,,BODY,,
idssegmented-oldnorse-4-120-1,oldn1244,hūð,,,SKIN,,
idssegmented-oldnorse-4-120-2,oldn1244,skinn,,,SKIN,,
idssegmented-oldnorse-4-120-3,oldn1244,horund,,,SKIN,,
idssegmented-oldnorse-4-140-1,oldn1244,hār,,,HAIR (HEAD),,
idssegmented-oldnorse-4-140-2,oldn1244,skopt,,,HAIR (HEAD),,
idssegmented-oldnorse-4-160-1,oldn1244,bein,,,BONE,,
idssegmented-oldnorse-4-162-1,oldn1244,rif,,,RIB,,
idssegmented-oldnorse-4-190-1,oldn1244,bak,,,BACK,,
idssegmented-oldnorse-4-200-1,oldn1244,hofuð,,,HEAD,,
idssegmented-oldnorse-4-200-2,oldn1244,haufuð,,,HEAD,,
idssegmented-oldnorse-4-202-1,oldn1244,hauss,,,SKULL,,
idssegmented-oldnorse-4-204-1,oldn1244,andlit,,,FACE,,
idssegmented-oldnorse-4-205-1,oldn1244,enni,,,FOREHEAD,,
idssegmented-oldnorse-4-210-1,oldn1244,auga,,,EYE,,
idssegmented-oldnorse-4-220-1,oldn1244,eyra,,,EAR,,
idssegmented-oldnorse-4-220-2,oldn1244,hlust,,,EAR,,
idssegmented-oldnorse-4-230-1,oldn1244,nasar,,,NOSE,,
idssegmented-oldnorse-4-240-1,oldn1244,munnr,,,MOUTH,,
idssegmented-oldnorse-4-240-2,oldn1244,mūðr,,,MOUTH,,
idssegmented-oldnorse-4-250-1,oldn1244,vorr,,,LIP,,
idssegmented-oldnorse-4-260-1,oldn1244,tunga,,,TONGUE,,
idssegmented-oldnorse-4-270-1,oldn1244,tonn,,,TOOTH,,
idssegmented-oldnorse-4-280-1,oldn1244,hals,,,NECK,,
idssegmented-oldnorse-4-280-2,oldn1244,svīri,,,NECK,,
idssegmented-oldnorse-4-290-1,oldn1244,kverkr,,,THROAT,,
idssegmented-oldnorse-4-290-2,oldn1244,strjūpi,,,THROAT,,
idssegmented-oldnorse-4-300-1,oldn1244,herðr,,,SHOULDER,,
idssegmented-oldnorse-4-300-2,oldn1244,oxl,,,SHOULDER,,
idssegmented-oldnorse-4-330-1,oldn1244,hond,,,HAND,,
idssegmented-oldnorse-4-330-2,oldn1244,mund,,,HAND,,
idssegmented-oldnorse-4-344-1,oldn1244,nagl,,,FINGERNAIL,,
idssegmented-oldnorse-4-350-1,oldn1244,leggr,,,LEG,,
idssegmented-oldnorse-4-350-2,oldn1244,fōtr,,,LEG,,
idssegmented-oldnorse-4-350-3,oldn1244,fōtleggr,,,LEG,,
idssegmented-oldnorse-4-350-4,oldn1244,bein,,,LEG,,
idssegmented-oldnorse-4-370-1,oldn1244,fōtr,,,FOOT,,
idssegmented-oldnorse-4-440-1,oldn1244,hjarta,,,HEART,,
idssegmented-oldnorse-4-450-1,oldn1244,lifr,,,LIVER,,
idssegmented-oldnorse-4-490-1,oldn1244,eista,,,TESTICLES,,
idssegmented-oldnorse-4-490-2,oldn1244,bollr,,,TESTICLES,,
idssegmented-oldnorse-4-490-3,oldn1244,hreðjar,,,TESTICLES,,
idssegmented-oldnorse-5-630-1,oldn1244,mor-bjūga,,,SAUSAGE,,
idssegmented-oldnorse-5-710-1,oldn1244,aldin,,,FRUIT,,
idssegmented-oldnorse-6-290-1,oldn1244,leðr,,,LEATHER,,
idssegmented-oldnorse-6-450-1,oldn1244,late,,,COLLAR,,
idssegmented-oldnorse-6-450-2,oldn1244,kragi,,,COLLAR,,
idssegmented-oldnorse-6-510-1,oldn1244,skōr,,,SHOE,,
idssegmented-oldnorse-6-570-1,oldn1244,gjorð,,,BELT,,
idssegmented-oldnorse-6-570-2,oldn1244,gyrðill,,,BELT,,
idssegmented-oldnorse-6-570-3,oldn1244,lindi,,,BELT,,
idssegmented-oldnorse-6-570-4,oldn1244,belti,,,BELT,,
idssegmented-oldnorse-7-220-1,oldn1244,dyrr,,,DOOR,,
idssegmented-oldnorse-7-220-2,oldn1244,hurð,,,DOOR,,
idssegmented-oldnorse-7-220-3,oldn1244,hlið,,,DOOR,,
idssegmented-oldnorse-7-220-4,oldn1244,grind,,,DOOR,,
idssegmented-oldnorse-7-420-1,oldn1244,rekkja,,,BED,,
idssegmented-oldnorse-7-420-2,oldn1244,hvīla,,,BED,,
idssegmented-oldnorse-7-420-3,oldn1244,sœ̄ing,,,BED,,
idssegmented-oldnorse-7-420-4,oldn1244,beðr,,,BED,,
idssegmented-oldnorse-8-230-1,oldn1244,pāll,,,SPADE,,
idssegmented-oldnorse-8-230-2,oldn1244,reka,,,SPADE,,
idssegmented-oldnorse-8-240-1,oldn1244,reka,,,SHOVEL,,
idssegmented-oldnorse-8-540-1,oldn1244,rōt,,,ROOT,,
idssegmented-oldnorse-8-560-1,oldn1244,laufsblað,,,LEAF,,
idssegmented-oldnorse-8-560-2,oldn1244,lauf,,,LEAF,,
idssegmented-oldnorse-8-560-3,oldn1244,blað,,,LEAF,,
idssegmented-oldnorse-9-190-1,oldn1244,reip,,,ROPE,,
idssegmented-oldnorse-9-190-2,oldn1244,taug,,,ROPE,,
idssegmented-oldnorse-9-190-3,oldn1244,strengr,,,ROPE,,
idssegmented-oldnorse-9-190-4,oldn1244,seil,,,ROPE,,
idssegmented-oldnorse-9-190-5,oldn1244,simi,,,ROPE,,
idssegmented-oldnorse-9-190-6,oldn1244,līna,,,ROPE,,
idssegmented-oldnorse-9-192-1,oldn1244,knūtr,,,KNOT,,
idssegmented-oldnorse-9-250-1,oldn1244,øx,,,AXE,,
idssegmented-oldnorse-9-250-2,oldn1244,barða,,,AXE,,
idssegmented-oldnorse-9-500-1,oldn1244,nagli,,,NAIL (TOOL),,
idssegmented-oldnorse-9-500-2,oldn1244,saumr,,,NAIL (TOOL),,
idssegmented-oldnorse-9-760-1,oldn1244,laupr,,,BASKET,,
idssegmented-oldnorse-9-760-2,oldn1244,teina,,,BASKET,,
idssegmented-oldprussian-1-330-1,prus1238,azaran,,,LAKE,,
idssegmented-oldprussian-1-420-1,prus1238,gar'an,,,TREE,,
idssegmented-oldprussian-1-510-1,prus1238,dangus,,,SKY,,
idssegmented-oldprussian-1-520-1,prus1238,saulē,,,SUN,,
idssegmented-oldprussian-1-540-1,prus1238,lauksnās,,,STAR,,
idssegmented-oldprussian-1-810-1,prus1238,panā,,,FIRE,,
idssegmented-oldprussian-1-820-1,prus1238,lāpis,,,FLAME,,
idssegmented-oldprussian-1-880-1,prus1238,malkā,,,FIREWOOD,,
idssegmented-oldprussian-10-760-1,prus1238,kelan,,,WHEEL,,
idssegmented-oldprussian-12-760-1,prus1238,lunkis,,,CORNER,,
idssegmented-oldprussian-12-850-1,prus1238,dulzis,,,HOLE,,
idssegmented-oldprussian-18-610-1,prus1238,laiskas,,,BOOK,,
idssegmented-oldprussian-4-110-1,prus1238,kérmens,,,BODY,,
idssegmented-oldprussian-4-120-1,prus1238,k'autā,,,SKIN,,
idssegmented-oldprussian-4-120-2,prus1238,skārdā,,,SKIN,,
idssegmented-oldprussian-4-140-1,prus1238,skebelis,,,HAIR (HEAD),,
idssegmented-oldprussian-4-151-1,prus1238,gīslā,,,BLOOD VESSEL,,
idssegmented-oldprussian-4-151-2,prus1238,strujā,,,BLOOD VESSEL,,
idssegmented-oldprussian-4-160-1,prus1238,kaulan,,,BONE,,
idssegmented-oldprussian-4-162-1,prus1238,gravē,,,RIB,,
idssegmented-oldprussian-4-190-1,prus1238,rītīznan,,,BACK,,
idssegmented-oldprussian-4-200-1,prus1238,galvā,,,HEAD,,
idssegmented-oldprussian-4-202-1,prus1238,kerpetis,,,SKULL,,
idssegmented-oldprussian-4-204-1,prus1238,prusnas,,,FACE,,
idssegmented-oldprussian-4-205-1,prus1238,kaktā,,,FOREHEAD,,
idssegmented-oldprussian-4-210-1,prus1238,akis,,,EYE,,
idssegmented-oldprussian-4-220-1,prus1238,ausins,,,EAR,,
idssegmented-oldprussian-4-230-1,prus1238,nāsī,,,NOSE,,
idssegmented-oldprussian-4-240-1,prus1238,austā,,,MOUTH,,
idssegmented-oldprussian-4-250-1,prus1238,varsus,,,LIP,,
idssegmented-oldprussian-4-260-1,prus1238,inzuvis,,,TONGUE,,
idssegmented-oldprussian-4-270-1,prus1238,dantis,,,TOOTH,,
idssegmented-oldprussian-4-280-1,prus1238,vinzus,,,NECK,,
idssegmented-oldprussian-4-281-1,prus1238,pergalvis,,,NAPE (OF NECK),,
idssegmented-oldprussian-4-290-1,prus1238,gurklē,,,THROAT,,
idssegmented-oldprussian-4-300-1,prus1238,petē,,,SHOULDER,,
idssegmented-oldprussian-4-301-1,prus1238,petis,,,SHOULDERBLADE,,
idssegmented-oldprussian-4-320-1,prus1238,alkūnis,,,ELBOW,,
idssegmented-oldprussian-4-330-1,prus1238,rankā,,,HAND,,
idssegmented-oldprussian-4-344-1,prus1238,nagutis,,,FINGERNAIL,,
idssegmented-oldprussian-4-350-1,prus1238,nagē,,,LEG,,
idssegmented-oldprussian-4-370-1,prus1238,nagē,,,FOOT,,
idssegmented-oldprussian-4-371-1,prus1238,kulnis,,,ANKLE,,
idssegmented-oldprussian-4-412-1,prus1238,spenis,,,NIPPLE,,
idssegmented-oldprussian-4-440-1,prus1238,sēr,,,HEART,,
idssegmented-oldprussian-4-441-1,prus1238,plauti,,,LUNG,,
idssegmented-oldprussian-4-450-1,prus1238,yaknā,,,LIVER,,
idssegmented-oldprussian-4-451-1,prus1238,inkstē,,,KIDNEY,,
idssegmented-oldprussian-4-461-1,prus1238,grābis,,,INTESTINES,,
idssegmented-oldprussian-4-463-1,prus1238,slaunis,,,HIP,,
idssegmented-oldprussian-5-630-1,prus1238,lait'an_or_yalit'an,,,SAUSAGE,,
idssegmented-oldprussian-5-710-1,prus1238,véisin,,,FRUIT,,
idssegmented-oldprussian-5-970-1,prus1238,paute,,,EGG,,
idssegmented-oldprussian-6-290-1,prus1238,nōgnan,,,LEATHER,,
idssegmented-oldprussian-6-510-1,prus1238,kurpē,,,SHOE,,
idssegmented-oldprussian-6-570-1,prus1238,savinzlē,,,BELT,,
idssegmented-oldprussian-7-220-1,prus1238,vartā,,,DOOR,,
idssegmented-oldprussian-7-420-1,prus1238,lastā,,,BED,,
idssegmented-oldprussian-7-510-1,prus1238,stāgis,,,ROOF,,
idssegmented-oldprussian-8-311-1,prus1238,sēmen,,,SEED,,
idssegmented-oldprussian-8-540-1,prus1238,saknis,,,ROOT,,
idssegmented-oldprussian-8-600-1,prus1238,gar'an,,,TREE,,
idssegmented-oldprussian-8-750-1,prus1238,sakstis,,,BARK,,
idssegmented-oldprussian-9-190-1,prus1238,virbē,,,ROPE,,
idssegmented-oldprussian-9-250-1,prus1238,bīlē,,,AXE,,
idssegmented-oldprussian-9-500-1,prus1238,kramtis,,,NAIL (TOOL),,
idssegmented-ossetic-1-270-1,iron1242,donbyl,,,SHORE,,
idssegmented-ossetic-1-270-2,iron1242,byl,,,SHORE,,
idssegmented-ossetic-1-270-3,iron1242,dongaeron,,,SHORE,,
idssegmented-ossetic-1-270-4,iron1242,donbyl,,,SHORE,,
idssegmented-ossetic-1-330-1,iron1242,tsad,,,LAKE,,
idssegmented-ossetic-1-343-1,iron1242,nykh,,,CAPE,,
idssegmented-ossetic-1-343-2,iron1242,synaeg,,,CAPE,,
idssegmented-ossetic-1-510-1,iron1242,arv,,,SKY,,
idssegmented-ossetic-1-520-1,iron1242,khur,,,SUN,,
idssegmented-ossetic-1-540-1,iron1242,st'aly,,,STAR,,
idssegmented-ossetic-1-810-1,iron1242,zyng,,,FIRE,,
idssegmented-ossetic-1-810-2,iron1242,art,,,FIRE,,
idssegmented-ossetic-1-810-3,iron1242,tsaekhaer,,,FIRE,,
idssegmented-ossetic-1-810-4,iron1242,rukhs,,,FIRE,,
idssegmented-ossetic-1-820-1,iron1242,art,,,FLAME,,
idssegmented-ossetic-1-820-2,iron1242,pillon,,,FLAME,,
idssegmented-ossetic-1-880-1,iron1242,sug,,,FIREWOOD,,
idssegmented-ossetic-1-880-2,iron1242,sugtae,,,FIREWOOD,,
idssegmented-ossetic-10-760-1,iron1242,tsalkh,,,WHEEL,,
idssegmented-ossetic-10-850-1,iron1242,donviiiag,,,OAR,,
idssegmented-ossetic-10-851-1,iron1242,baelaeg'_taeryn_fiiiag,,,PADDLE,,
idssegmented-ossetic-12-330-1,iron1242,ts'upp,,,TOP,,
idssegmented-ossetic-12-330-2,iron1242,saer,,,TOP,,
idssegmented-ossetic-12-330-3,iron1242,baerzond,,,TOP,,
idssegmented-ossetic-12-340-1,iron1242,byn,,,BOTTOM,,
idssegmented-ossetic-12-353-1,iron1242,kaeron,,,EDGE,,
idssegmented-ossetic-12-353-2,iron1242,byl,,,EDGE,,
idssegmented-ossetic-12-353-3,iron1242,tig',,,EDGE,,
idssegmented-ossetic-12-353-4,iron1242,baestae,,,EDGE,,
idssegmented-ossetic-12-360-1,iron1242,fars,,,SIDE,,
idssegmented-ossetic-12-360-2,iron1242,aerdaeg,,,SIDE,,
idssegmented-ossetic-12-760-1,iron1242,k'uym,,,CORNER,,
idssegmented-ossetic-12-760-2,iron1242,fisyn,,,CORNER,,
idssegmented-ossetic-12-760-3,iron1242,tig',,,CORNER,,
idssegmented-ossetic-12-830-1,iron1242,sferae,,,BALL,,
idssegmented-ossetic-12-830-2,iron1242,tymbylaeg,,,BALL,,
idssegmented-ossetic-12-850-1,iron1242,khuynk',,,HOLE,,
idssegmented-ossetic-12-850-2,iron1242,ts'ass,,,HOLE,,
idssegmented-ossetic-18-570-1,iron1242,fyssaen,,,PEN,,
idssegmented-ossetic-18-570-2,iron1242,ruchkae,,,PEN,,
idssegmented-ossetic-18-610-1,iron1242,chinyg,,,BOOK,,
idssegmented-ossetic-4-110-1,iron1242,buar,,,BODY,,
idssegmented-ossetic-4-120-1,iron1242,tsarm,,,SKIN,,
idssegmented-ossetic-4-120-2,iron1242,maskuy,,,SKIN,,
idssegmented-ossetic-4-140-1,iron1242,kh'uyntae,,,HAIR (HEAD),,
idssegmented-ossetic-4-140-2,iron1242,saerykh'uyn,,,HAIR (HEAD),,
idssegmented-ossetic-4-144-1,iron1242,kh'uyn,,,HAIR (BODY),,
idssegmented-ossetic-4-144-2,iron1242,aerdu,,,HAIR (BODY),,
idssegmented-ossetic-4-144-3,iron1242,khil,,,HAIR (BODY),,
idssegmented-ossetic-4-144-4,iron1242,kh'is,,,HAIR (BODY),,
idssegmented-ossetic-4-151-1,iron1242,venae,,,BLOOD VESSEL,,
idssegmented-ossetic-4-151-2,iron1242,arteri,,,BLOOD VESSEL,,
idssegmented-ossetic-4-151-3,iron1242,tugdadzin,,,BLOOD VESSEL,,
idssegmented-ossetic-4-160-1,iron1242,staeg,,,BONE,,
idssegmented-ossetic-4-162-1,iron1242,faersk,,,RIB,,
idssegmented-ossetic-4-190-1,iron1242,ch'yldym,,,BACK,,
idssegmented-ossetic-4-190-2,iron1242,faesontae,,,BACK,,
idssegmented-ossetic-4-190-3,iron1242,aekkoi,,,BACK,,
idssegmented-ossetic-4-200-1,iron1242,saer,,,HEAD,,
idssegmented-ossetic-4-202-1,iron1242,saergaekhts,,,SKULL,,
idssegmented-ossetic-4-202-2,iron1242,saeryk'uydyr,,,SKULL,,
idssegmented-ossetic-4-204-1,iron1242,tsaesgom,,,FACE,,
idssegmented-ossetic-4-205-1,iron1242,nykh,,,FOREHEAD,,
idssegmented-ossetic-4-210-1,iron1242,tsaest,,,EYE,,
idssegmented-ossetic-4-220-1,iron1242,kh'us,,,EAR,,
idssegmented-ossetic-4-230-1,iron1242,fyndz,,,NOSE,,
idssegmented-ossetic-4-240-1,iron1242,dzykh,,,MOUTH,,
idssegmented-ossetic-4-240-2,iron1242,kom,,,MOUTH,,
idssegmented-ossetic-4-250-1,iron1242,byl,,,LIP,,
idssegmented-ossetic-4-260-1,iron1242,aevzag,,,TONGUE,,
idssegmented-ossetic-4-270-1,iron1242,daendag,,,TOOTH,,
idssegmented-ossetic-4-280-1,iron1242,k'ubal,,,NECK,,
idssegmented-ossetic-4-280-2,iron1242,aeftsaeg,,,NECK,,
idssegmented-ossetic-4-280-3,iron1242,baerzaei,,,NECK,,
idssegmented-ossetic-4-280-4,iron1242,kh'uyr,,,NECK,,
idssegmented-ossetic-4-281-1,iron1242,k'aebut,,,NAPE (OF NECK),,
idssegmented-ossetic-4-290-1,iron1242,kh'uyr,,,THROAT,,
idssegmented-ossetic-4-290-2,iron1242,khurkh,,,THROAT,,
idssegmented-ossetic-4-290-3,iron1242,kh'aelaes,,,THROAT,,
idssegmented-ossetic-4-300-1,iron1242,uaekhsk,,,SHOULDER,,
idssegmented-ossetic-4-301-1,iron1242,uaen,,,SHOULDERBLADE,,
idssegmented-ossetic-4-301-2,iron1242,uaenystaeg,,,SHOULDERBLADE,,
idssegmented-ossetic-4-320-1,iron1242,raembyn,,,ELBOW,,
idssegmented-ossetic-4-320-2,iron1242,raembynyk'aedz,,,ELBOW,,
idssegmented-ossetic-4-330-1,iron1242,k'ukh,,,HAND,,
idssegmented-ossetic-4-330-2,iron1242,arm,,,HAND,,
idssegmented-ossetic-4-344-1,iron1242,nykh,,,FINGERNAIL,,
idssegmented-ossetic-4-350-1,iron1242,k'akh,,,LEG,,
idssegmented-ossetic-4-350-2,iron1242,fad,,,LEG,,
idssegmented-ossetic-4-350-3,iron1242,zaeng,,,LEG,,
idssegmented-ossetic-4-370-1,iron1242,fad,,,FOOT,,
idssegmented-ossetic-4-371-1,iron1242,fadkh'ul,,,ANKLE,,
idssegmented-ossetic-4-412-1,iron1242,dzidzi,,,NIPPLE,,
idssegmented-ossetic-4-412-2,iron1242,faedaeg,,,NIPPLE,,
idssegmented-ossetic-4-440-1,iron1242,zaerdae,,,HEART,,
idssegmented-ossetic-4-441-1,iron1242,raeuaeg,,,LUNG,,
idssegmented-ossetic-4-450-1,iron1242,igaer,,,LIVER,,
idssegmented-ossetic-4-451-1,iron1242,uyrg,,,KIDNEY,,
idssegmented-ossetic-4-461-1,iron1242,t'aengtae,,,INTESTINES,,
idssegmented-ossetic-4-461-2,iron1242,artaentae,,,INTESTINES,,
idssegmented-ossetic-4-462-1,iron1242,astaeu,,,WAIST,,
idssegmented-ossetic-4-462-2,iron1242,guyr,,,WAIST,,
idssegmented-ossetic-4-463-1,iron1242,ag'd,,,HIP,,
idssegmented-ossetic-4-463-2,iron1242,ag'd,,,HIP,,
idssegmented-ossetic-4-464-1,iron1242,faz,,,BUTTOCKS,,
idssegmented-ossetic-4-464-2,iron1242,laebaez,,,BUTTOCKS,,
idssegmented-ossetic-4-464-3,iron1242,sydzyfars,,,BUTTOCKS,,
idssegmented-ossetic-4-490-1,iron1242,maekhstaedtae,,,TESTICLES,,
idssegmented-ossetic-4-492-1,iron1242,dzhyl,,,PENIS,,
idssegmented-ossetic-5-390-1,iron1242,vilkae,,,FORK,,
idssegmented-ossetic-5-630-1,iron1242,k'albas,,,SAUSAGE,,
idssegmented-ossetic-5-630-2,iron1242,rud,,,SAUSAGE,,
idssegmented-ossetic-5-630-3,iron1242,takhynaeg,,,SAUSAGE,,
idssegmented-ossetic-5-630-4,iron1242,k'uyzmon,,,SAUSAGE,,
idssegmented-ossetic-5-710-1,iron1242,dyrg',,,FRUIT,,
idssegmented-ossetic-5-970-1,iron1242,aik,,,EGG,,
idssegmented-ossetic-6-290-1,iron1242,tsarm,,,LEATHER,,
idssegmented-ossetic-6-290-2,iron1242,maeskuy,,,LEATHER,,
idssegmented-ossetic-6-450-1,iron1242,aeftsaeggot,,,COLLAR,,
idssegmented-ossetic-6-510-1,iron1242,tuflitae,,,SHOE,,
idssegmented-ossetic-6-570-1,iron1242,gaerz,,,BELT,,
idssegmented-ossetic-6-770-1,iron1242,kh'ustsaeg,,,EARRING,,
idssegmented-ossetic-7-220-1,iron1242,duar,,,DOOR,,
idssegmented-ossetic-7-220-2,iron1242,kulduar,,,DOOR,,
idssegmented-ossetic-7-220-3,iron1242,kaerty_duar,,,DOOR,,
idssegmented-ossetic-7-420-1,iron1242,syntaeg,,,BED,,
idssegmented-ossetic-7-510-1,iron1242,uaelkhaedzar,,,ROOF,,
idssegmented-ossetic-8-230-1,iron1242,fyiiag,,,SPADE,,
idssegmented-ossetic-8-230-2,iron1242,bel,,,SPADE,,
idssegmented-ossetic-8-240-1,iron1242,aevgaenaen,,,SHOVEL,,
idssegmented-ossetic-8-240-2,iron1242,kaefoi,,,SHOVEL,,
idssegmented-ossetic-8-311-1,iron1242,myggag,,,SEED,,
idssegmented-ossetic-8-311-2,iron1242,tauinag,,,SEED,,
idssegmented-ossetic-8-540-1,iron1242,uidag,,,ROOT,,
idssegmented-ossetic-8-540-2,iron1242,byn,,,ROOT,,
idssegmented-ossetic-8-540-3,iron1242,byndzaefkhad,,,ROOT,,
idssegmented-ossetic-8-540-4,iron1242,byndzar,,,ROOT,,
idssegmented-ossetic-8-560-1,iron1242,syf,,,LEAF,,
idssegmented-ossetic-8-600-1,iron1242,baelas,,,TREE,,
idssegmented-ossetic-8-730-1,iron1242,zaeng,,,TREE TRUNK,,
idssegmented-ossetic-8-730-2,iron1242,kh'aed,,,TREE TRUNK,,
idssegmented-ossetic-8-750-1,iron1242,ts'ar,,,BARK,,
idssegmented-ossetic-9-190-1,iron1242,baendaen,,,ROPE,,
idssegmented-ossetic-9-190-2,iron1242,sinaeg,,,ROPE,,
idssegmented-ossetic-9-190-3,iron1242,raetaen,,,ROPE,,
idssegmented-ossetic-9-192-1,iron1242,aelkhynts',,,KNOT,,
idssegmented-ossetic-9-192-2,iron1242,sykhuyl,,,KNOT,,
idssegmented-ossetic-9-250-1,iron1242,faeraet,,,AXE,,
idssegmented-ossetic-9-500-1,iron1242,zaegael,,,NAIL (TOOL),,
idssegmented-ossetic-9-760-1,iron1242,k'alati,,,BASKET,,
idssegmented-ossetic-9-760-2,iron1242,k'utu,,,BASKET,,
idssegmented-ossetic-9-760-3,iron1242,kuyf,,,BASKET,,
idssegmented-ossetic-9-760-4,iron1242,taesk',,,BASKET,,
idssegmented-paez-1-270-1,paez1247,yuʔ-puka,,,SHORE,,
idssegmented-paez-1-330-1,paez1247,ĩkh_wala,,,LAKE,,
idssegmented-paez-1-420-1,paez1247,Φtũũ_taš,,,TREE,,
idssegmented-paez-1-510-1,paez1247,ẽẽ_c̷ẽy,,,SKY,,
idssegmented-paez-1-520-1,paez1247,sek,,,SUN,,
idssegmented-paez-1-540-1,paez1247,ãʔ,,,STAR,,
idssegmented-paez-1-810-1,paez1247,ipy,,,FIRE,,
idssegmented-paez-1-820-1,paez1247,ipy_kleeči,,,FLAME,,
idssegmented-paez-1-880-1,paez1247,eʔkxʸ,,,FIREWOOD,,
idssegmented-paez-12-330-1,paez1247,βic̷,,,TOP,,
idssegmented-paez-12-340-1,paez1247,yuk,,,BOTTOM,,
idssegmented-paez-12-353-1,paez1247,puc̷,,,EDGE,,
idssegmented-paez-12-360-1,paez1247,puka,,,SIDE,,
idssegmented-paez-12-760-1,paez1247,puza,,,CORNER,,
idssegmented-paez-12-850-1,paez1247,kaΦ,,,HOLE,,
idssegmented-paez-18-610-1,paez1247,libru,,,BOOK,,
idssegmented-paez-3-655-1,paez1247,kuža,,,SHELL,,
idssegmented-paez-4-110-1,paez1247,kakwe,,,BODY,,
idssegmented-paez-4-120-1,paez1247,khaʔtʸ,,,SKIN,,
idssegmented-paez-4-140-1,paez1247,dʸkhas,,,HAIR (HEAD),,
idssegmented-paez-4-144-1,paez1247,dʸkhas,,,HAIR (BODY),,
idssegmented-paez-4-151-1,paez1247,ee_wec̷e,,,BLOOD VESSEL,,
idssegmented-paez-4-160-1,paez1247,dʸiʔth,,,BONE,,
idssegmented-paez-4-162-1,paez1247,taby,,,RIB,,
idssegmented-paez-4-190-1,paez1247,c̷iz,,,BACK,,
idssegmented-paez-4-200-1,paez1247,dʸik'the,,,HEAD,,
idssegmented-paez-4-202-1,paez1247,uu-'sa_xʸkwet_dʸiʔth,,,SKULL,,
idssegmented-paez-4-204-1,paez1247,dʸiʔp,,,FACE,,
idssegmented-paez-4-205-1,paez1247,knene,,,FOREHEAD,,
idssegmented-paez-4-210-1,paez1247,yaΦ,,,EYE,,
idssegmented-paez-4-220-1,paez1247,thũʔwẽ,,,EAR,,
idssegmented-paez-4-220-2,paez1247,thũʔwã,,,EAR,,
idssegmented-paez-4-230-1,paez1247,ĩc̷,,,NOSE,,
idssegmented-paez-4-240-1,paez1247,yuwe,,,MOUTH,,
idssegmented-paez-4-250-1,paez1247,yuwe_khaʔtʸ,,,LIP,,
idssegmented-paez-4-260-1,paez1247,thune,,,TONGUE,,
idssegmented-paez-4-270-1,paez1247,kiʔth,,,TOOTH,,
idssegmented-paez-4-280-1,paez1247,tʸhikh,,,NECK,,
idssegmented-paez-4-281-1,paez1247,tʸhikh_šbiby,,,NAPE (OF NECK),,
idssegmented-paez-4-290-1,paez1247,pẽtʸh,,,THROAT,,
idssegmented-paez-4-300-1,paez1247,kuʔta,,,SHOULDER,,
idssegmented-paez-4-301-1,paez1247,c̷iz_pala,,,SHOULDERBLADE,,
idssegmented-paez-4-320-1,paez1247,Φiža,,,ELBOW,,
idssegmented-paez-4-330-1,paez1247,kuse,,,HAND,,
idssegmented-paez-4-344-1,paez1247,βylʸilʸ,,,FINGERNAIL,,
idssegmented-paez-4-350-1,paez1247,čida,,,LEG,,
idssegmented-paez-4-370-1,paez1247,čida,,,FOOT,,
idssegmented-paez-4-371-1,paez1247,čida_kaʔka,,,ANKLE,,
idssegmented-paez-4-412-1,paez1247,čuʔč,,,NIPPLE,,
idssegmented-paez-4-440-1,paez1247,ũũs,,,HEART,,
idssegmented-paez-4-441-1,paez1247,meʔky-šũ,,,LUNG,,
idssegmented-paez-4-450-1,paez1247,meʔky,,,LIVER,,
idssegmented-paez-4-451-1,paez1247,us,,,KIDNEY,,
idssegmented-paez-4-461-1,paez1247,meetuʔh,,,INTESTINES,,
idssegmented-paez-4-462-1,paez1247,xʸ-tud_yah,,,WAIST,,
idssegmented-paez-4-463-1,paez1247,yuk_dʸiʔth,,,HIP,,
idssegmented-paez-4-464-1,paez1247,yuk,,,BUTTOCKS,,
idssegmented-paez-4-492-1,paez1247,iw,,,PENIS,,
idssegmented-paez-5-630-1,paez1247,heb,,,SAUSAGE,,
idssegmented-paez-5-630-2,paez1247,eb,,,SAUSAGE,,
idssegmented-paez-5-710-1,paez1247,nʸun,,,FRUIT,,
idssegmented-paez-5-970-1,paez1247,zic̷,,,EGG,,
idssegmented-paez-6-290-1,paez1247,khaʔtʸ,,,LEATHER,,
idssegmented-paez-6-510-1,paez1247,spaatu,,,SHOE,,
idssegmented-paez-6-570-1,paez1247,xʸtud-ni-sa,,,BELT,,
idssegmented-paez-6-770-1,paez1247,thũʔwẽ_yaʔki-,,,EARRING,,
idssegmented-paez-7-220-1,paez1247,βitʸ,,,DOOR,,
idssegmented-paez-7-420-1,paez1247,dee-ni_atũ,,,BED,,
idssegmented-paez-7-510-1,paez1247,yat_kahkwe,,,ROOF,,
idssegmented-paez-8-240-1,paez1247,pala,,,SHOVEL,,
idssegmented-paez-8-311-1,paez1247,Φiw,,,SEED,,
idssegmented-paez-8-540-1,paez1247,wec̷e,,,ROOT,,
idssegmented-paez-8-540-2,paez1247,wac̷e,,,ROOT,,
